Latitude;Longitude;Elevation;Time;Name;
46.283025;11.498621;886.8;1970-01-01T00:00:00Z;;
46.283224;11.498981;885.3;1970-01-01T00:00:00Z;;
46.283447;11.499458;885.1;1970-01-01T00:00:00Z;;
46.283655;11.499844;884.6;1970-01-01T00:00:00Z;;
46.283793;11.500123;883.6;1970-01-01T00:00:00Z;;
46.283845;11.500203;883.1;1970-01-01T00:00:00Z;;
46.284011;11.500444;881.2;1970-01-01T00:00:00Z;;
46.284333;11.50094;880.3;1970-01-01T00:00:00Z;;
46.284435;11.501191;881.2;1970-01-01T00:00:00Z;;
46.284469;11.501283;881.6;1970-01-01T00:00:00Z;;
46.284519;11.501467;882.6;1970-01-01T00:00:00Z;;
46.284569;11.50169;883.7;1970-01-01T00:00:00Z;;
46.284619;11.501874;884.4;1970-01-01T00:00:00Z;;
46.28466;11.502045;884.9;1970-01-01T00:00:00Z;;
46.284788;11.502752;887.3;1970-01-01T00:00:00Z;;
46.284798;11.503116;888.5;1970-01-01T00:00:00Z;;
46.284811;11.50335;888.8;1970-01-01T00:00:00Z;;
46.284824;11.503584;889.0;1970-01-01T00:00:00Z;;
46.284812;11.503739;889.3;1970-01-01T00:00:00Z;;
46.284772;11.503906;890.0;1970-01-01T00:00:00Z;;
46.284732;11.504112;890.8;1970-01-01T00:00:00Z;;
46.284709;11.504306;891.6;1970-01-01T00:00:00Z;;
46.284688;11.504461;892.3;1970-01-01T00:00:00Z;;
46.28464;11.504588;893.2;1970-01-01T00:00:00Z;;
46.284563;11.504806;893.7;1970-01-01T00:00:00Z;;
46.284489;11.504932;894.0;1970-01-01T00:00:00Z;;
46.284367;11.505134;894.5;1970-01-01T00:00:00Z;;
46.284246;11.50531;894.8;1970-01-01T00:00:00Z;;
46.284195;11.505581;894.7;1970-01-01T00:00:00Z;;
46.284084;11.505718;896.0;1970-01-01T00:00:00Z;;
46.283935;11.505958;898.5;1970-01-01T00:00:00Z;;
46.28375;11.506171;902.5;1970-01-01T00:00:00Z;;
46.283539;11.506369;904.5;1970-01-01T00:00:00Z;;
46.283284;11.506513;906.7;1970-01-01T00:00:00Z;;
46.283111;11.506609;908.4;1970-01-01T00:00:00Z;;
46.282981;11.506772;909.2;1970-01-01T00:00:00Z;;
46.282786;11.507048;910.4;1970-01-01T00:00:00Z;;
46.282591;11.507338;909.9;1970-01-01T00:00:00Z;;
46.282359;11.507639;909.1;1970-01-01T00:00:00Z;;
46.282304;11.507701;909.0;1970-01-01T00:00:00Z;;
46.282147;11.507889;908.5;1970-01-01T00:00:00Z;;
46.282006;11.508129;908.2;1970-01-01T00:00:00Z;;
46.281921;11.508307;908.0;1970-01-01T00:00:00Z;;
46.281872;11.508486;907.6;1970-01-01T00:00:00Z;;
46.28184;11.508731;906.9;1970-01-01T00:00:00Z;;
46.281839;11.509186;904.0;1970-01-01T00:00:00Z;;
46.281821;11.50999;903.4;1970-01-01T00:00:00Z;;
46.281774;11.511325;905.0;1970-01-01T00:00:00Z;;
46.281723;11.512413;905.1;1970-01-01T00:00:00Z;;
46.281713;11.512893;904.6;1970-01-01T00:00:00Z;;
46.281728;11.513413;906.8;1970-01-01T00:00:00Z;;
46.281724;11.51362;907.8;1970-01-01T00:00:00Z;;
46.281724;11.513996;908.9;1970-01-01T00:00:00Z;;
46.281711;11.514204;909.4;1970-01-01T00:00:00Z;;
46.281687;11.514475;910.4;1970-01-01T00:00:00Z;;
46.281655;11.51472;911.7;1970-01-01T00:00:00Z;;
46.281612;11.51503;913.6;1970-01-01T00:00:00Z;;
