stopId,stopCode,stopName,stopDesc,stopLat,stopLon,zoneId,wheelchairBoarding,routes,distance,type,locality,street,streetNumber,town,postalCode,province,stopLevel 
1094,5117SP,Canal S.Bovo-Somprà,,46.159542,11.72758,5117,0,"[{'routeId': 106, 'agencyId': 12, 'routeShortName': 'B504', 'routeLongName': 'Canal S.Bovo - Ronco Fosse - Ronco Chiesa', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 112, 'agencyId': 12, 'routeShortName': 'B503', 'routeLongName': 'Fiera di Primiero-Passo Cereda-Mis-Sagron', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 116, 'agencyId': 12, 'routeShortName': 'B506', 'routeLongName': 'Fiera di Primiero-Imer-Canal S.Bovo-Caoria', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 227, 'agencyId': 12, 'routeShortName': 'B507', 'routeLongName': 'Caoria-Canal S.Bovo-Feltre', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 433, 'agencyId': 12, 'routeShortName': 'B505', 'routeLongName': 'Fiera di Primiero-Imer-Totoga-Caoria', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 439, 'agencyId': 12, 'routeShortName': 'B543', 'routeLongName': 'Siror-Fiera di Primiero-Mis-Agordo', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Canal San Bovo,Canal S.Bovo-Somprà,,Canal San Bovo,38050,TN,60
1098,5119PI,Ronco-Bivio Gasperoi,,46.141878,11.71719,5119,0,"[{'routeId': 106, 'agencyId': 12, 'routeShortName': 'B504', 'routeLongName': 'Canal S.Bovo - Ronco Fosse - Ronco Chiesa', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 116, 'agencyId': 12, 'routeShortName': 'B506', 'routeLongName': 'Fiera di Primiero-Imer-Canal S.Bovo-Caoria', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Ronco-chiesa,Ronco-Bivio Gasperoi,,Canal San Bovo,38050,TN,60
1103,4300FS,Levico Terme-Staz. Fs,,46.005879,11.305009,4300,0,"[{'routeId': 90, 'agencyId': 12, 'routeShortName': 'B415', 'routeLongName': 'Levico Terme - Barco - S.Giuliana - Lochere', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 520, 'agencyId': 12, 'routeShortName': 'B401', 'routeLongName': 'Trento-Pergine V.-Levico T.-Borgo V.', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 691, 'agencyId': 12, 'routeShortName': 'R25', 'routeLongName': 'Trento-Bassano Trentino Trasporti Spa', 'routeType': 2, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 693, 'agencyId': 12, 'routeShortName': 'R26', 'routeLongName': 'Trento-Borgo Trentino Trasporti Spa', 'routeType': 2, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 717, 'agencyId': 12, 'routeShortName': 'B450', 'routeLongName': 'Servizio sostitutivo treno-', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Levico Terme,Levico Terme,,Levico Terme,38056,TN,80
1107,4130,Susa',,46.051111,11.223539,4130,0,"[{'routeId': 562, 'agencyId': 12, 'routeShortName': 'B465', 'routeLongName': 'Linea 5 Pergine V-Sus�\xa0-S.Vito-Canale-S.Caterina', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Susà,Susa',,Pergine Valsugana,38057,TN,80
1116,3020SF,Acquaviva-Pizzeria,,45.980673,11.116452,3020,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 503, 'agencyId': 12, 'routeShortName': 'B335', 'routeLongName': ""Rovereto-Ala-Masi d'Avio-Avio-Rovereto"", 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 507, 'agencyId': 12, 'routeShortName': 'B334', 'routeLongName': 'Rovereto-Ala-Sabbionara-Avio-Masi-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Acquaviva,,Besenello,38060,TN,20
1119,3030SF,Besenello-Ferm. Sud,,45.937109,11.110678,3030,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 196, 'agencyId': 12, 'routeShortName': 'B306', 'routeLongName': 'Rovereto-Calliano-Folgaria-Lavarone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 503, 'agencyId': 12, 'routeShortName': 'B335', 'routeLongName': ""Rovereto-Ala-Masi d'Avio-Avio-Rovereto"", 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 507, 'agencyId': 12, 'routeShortName': 'B334', 'routeLongName': 'Rovereto-Ala-Sabbionara-Avio-Masi-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Besenello,Besenello-Ferm. Sud,,Besenello,38060,TN,20
1132,3542,Mori-Stazione F.S.,,45.861909,11.000618,3542,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 200, 'agencyId': 12, 'routeShortName': 'B307', 'routeLongName': 'Rovereto-Mori-Chizzola-Cornè-Ala-Avio', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 220, 'agencyId': 12, 'routeShortName': 'B310', 'routeLongName': 'Rovereto-Mori-S.Felice-Ronzo Chienis', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 231, 'agencyId': 12, 'routeShortName': 'B305', 'routeLongName': 'Rovereto-Mori-Brentonico-Saccone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Rovereto,Mori (Stazione F.S.),,Rovereto,38068,TN,60
1137,3310FA,Mori-Difr.Discoteca Fanum,,45.855035,10.946812,3460,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 220, 'agencyId': 12, 'routeShortName': 'B310', 'routeLongName': 'Rovereto-Mori-S.Felice-Ronzo Chienis', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Mori-Difr.Discoteca Fanum,,Mori,38065,TN,40
1145,0960CD,Riva Via D.Chiesa,,45.888706,10.846075,0960,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 153, 'agencyId': 12, 'routeShortName': 'B211', 'routeLongName': ""Riva del G.-Tenno-Fiave'-Ponte Arche"", 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 157, 'agencyId': 12, 'routeShortName': 'B215', 'routeLongName': 'Tione-Pieve di Bono-Storo-Baitoni-Ponte Caffaro', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 171, 'agencyId': 12, 'routeShortName': 'B214', 'routeLongName': 'Riva-Pregasina-Bezzecca-Storo-Pieve di Bono', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 175, 'agencyId': 12, 'routeShortName': 'B204', 'routeLongName': 'Trento-Vigo Cavedine-Riva del Garda', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 417, 'agencyId': 12, 'routeShortName': 'B863', 'routeLongName': 'Linea 3 integrata:Nago-Torbole-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 420, 'agencyId': 12, 'routeShortName': 'B861', 'routeLongName': 'Linea 1: Riva -Varone -Arco -S.Giorgio-Brione-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 423, 'agencyId': 12, 'routeShortName': 'B862', 'routeLongName': 'Linea 2: Riva-Brione-S.Giorgio-Arco-Varone-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 672, 'agencyId': 12, 'routeShortName': 'B869', 'routeLongName': ' Riva del Garda-Deva-Pranzo-Campi', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Riva del Garda,Via Riccamboni,1,Riva del Garda,38066,TN,60
3167,2180SM,P.Arche-Sc.Medie,,46.03562,10.870542,2180,0,"[{'routeId': 153, 'agencyId': 12, 'routeShortName': 'B211', 'routeLongName': ""Riva del G.-Tenno-Fiave'-Ponte Arche"", 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 155, 'agencyId': 12, 'routeShortName': 'B210', 'routeLongName': 'Ponte Arche-S.Croce-Cavrasto-Bivedo', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Ponte Arche,P.Arche-Sc.Medie,,Comano Terme,38077,TN,80
1151,3520AU,Arco S.Caterina Eurospar,,45.904792,10.86422,3520,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 175, 'agencyId': 12, 'routeShortName': 'B204', 'routeLongName': 'Trento-Vigo Cavedine-Riva del Garda', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 417, 'agencyId': 12, 'routeShortName': 'B863', 'routeLongName': 'Linea 3 integrata:Nago-Torbole-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Arco S.Caterina Eurospar,,Riva del Garda,38066,TN,60
1157,3531,Bolognano Bivio,,45.910903,10.900309,3520,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 417, 'agencyId': 12, 'routeShortName': 'B863', 'routeLongName': 'Linea 3 integrata:Nago-Torbole-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Bolognano-vignole,Bolognano Bivio,,Arco,38062,TN,60
1160,3540,Massone Case Itea,,45.921813,10.899108,3520,0,"[{'routeId': 417, 'agencyId': 12, 'routeShortName': 'B863', 'routeLongName': 'Linea 3 integrata:Nago-Torbole-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Arco,Massone Case Itea,,Arco,38062,TN,60
1165,3520AR,Arco S.Caterina Eurospar,,45.904663,10.863891,3520,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 175, 'agencyId': 12, 'routeShortName': 'B204', 'routeLongName': 'Trento-Vigo Cavedine-Riva del Garda', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 417, 'agencyId': 12, 'routeShortName': 'B863', 'routeLongName': 'Linea 3 integrata:Nago-Torbole-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Arco S.Caterina Eurospar,,Riva del Garda,38066,TN,60
1168,0960CR,Riva Del G. C.Comm. 2000,,45.897765,10.852435,0960,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 175, 'agencyId': 12, 'routeShortName': 'B204', 'routeLongName': 'Trento-Vigo Cavedine-Riva del Garda', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 417, 'agencyId': 12, 'routeShortName': 'B863', 'routeLongName': 'Linea 3 integrata:Nago-Torbole-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Riva del Garda,Riva Del G. C.Comm. 2000,,Riva del Garda,38066,TN,40
1169,0960DG,Riva D/Garda Rione Degasperi,,45.894834,10.849462,0960,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 175, 'agencyId': 12, 'routeShortName': 'B204', 'routeLongName': 'Trento-Vigo Cavedine-Riva del Garda', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 417, 'agencyId': 12, 'routeShortName': 'B863', 'routeLongName': 'Linea 3 integrata:Nago-Torbole-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Riva del Garda,Riva D/Garda Rione Degasperi,,Riva del Garda,38066,TN,60
1170,0960RV,Riva D/Garda Viale Martiri,,45.887604,10.844054,0960,0,"[{'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 153, 'agencyId': 12, 'routeShortName': 'B211', 'routeLongName': ""Riva del G.-Tenno-Fiave'-Ponte Arche"", 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 157, 'agencyId': 12, 'routeShortName': 'B215', 'routeLongName': 'Tione-Pieve di Bono-Storo-Baitoni-Ponte Caffaro', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 171, 'agencyId': 12, 'routeShortName': 'B214', 'routeLongName': 'Riva-Pregasina-Bezzecca-Storo-Pieve di Bono', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 175, 'agencyId': 12, 'routeShortName': 'B204', 'routeLongName': 'Trento-Vigo Cavedine-Riva del Garda', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 417, 'agencyId': 12, 'routeShortName': 'B863', 'routeLongName': 'Linea 3 integrata:Nago-Torbole-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 420, 'agencyId': 12, 'routeShortName': 'B861', 'routeLongName': 'Linea 1: Riva -Varone -Arco -S.Giorgio-Brione-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 423, 'agencyId': 12, 'routeShortName': 'B862', 'routeLongName': 'Linea 2: Riva-Brione-S.Giorgio-Arco-Varone-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 672, 'agencyId': 12, 'routeShortName': 'B869', 'routeLongName': ' Riva del Garda-Deva-Pranzo-Campi', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Riva del Garda,Riva D/Garda Viale Martiri,,Riva del Garda,38066,TN,60
1186,3030NR,Besenello-Ferm. Nord,,45.946015,11.106023,3030,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 503, 'agencyId': 12, 'routeShortName': 'B335', 'routeLongName': ""Rovereto-Ala-Masi d'Avio-Avio-Rovereto"", 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 507, 'agencyId': 12, 'routeShortName': 'B334', 'routeLongName': 'Rovereto-Ala-Sabbionara-Avio-Masi-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Besenello,Besenello-Ferm. Nord,,Besenello,38060,TN,20
1191,5141,Tonadico-Lisiera,,46.181183,11.841123,5140,0,"[{'routeId': 112, 'agencyId': 12, 'routeShortName': 'B503', 'routeLongName': 'Fiera di Primiero-Passo Cereda-Mis-Sagron', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 311, 'agencyId': 12, 'routeShortName': 'B511', 'routeLongName': 'Siror - Fiera di Primiero - Imer - Masi Imer', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 439, 'agencyId': 12, 'routeShortName': 'B543', 'routeLongName': 'Siror-Fiera di Primiero-Mis-Agordo', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Tonadico,Via Castelpietra,5,Tonadico,38054,TN,80
1195,5143,Passo Cereda,,46.192986,11.905223,5143,0,"[{'routeId': 112, 'agencyId': 12, 'routeShortName': 'B503', 'routeLongName': 'Fiera di Primiero-Passo Cereda-Mis-Sagron', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 439, 'agencyId': 12, 'routeShortName': 'B543', 'routeLongName': 'Siror-Fiera di Primiero-Mis-Agordo', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Passo Cereda,,Transacqua,38054,TN,80
