"consumption","name","eco_fuel","energySource","engine_type"
12.749003984063746,"Ford Focus C-Max Model Year - Post 2009",0,"Diesel","2.0 Duratec (145ps)"
12.749003984063746,"Ford Focus C-Max, 2008 Model Year Onwards",0,"Diesel","2.0 Duratec (145PS)"
12.749003984063746,"Ford Focus C-Max, Model Year Post 2009¼",0,"Diesel","2.0 Duratec (145PS)"
12.749003984063746,"Ford Focus C-Max, Post 2009ﾼ Model Year",0,"Diesel","2.0 Duratec (145PS)"
12.749003984063746,"Ford Focus C-Max, Pre 2009ﾼ Model Year",0,"Diesel","2.0 Duratorq TDCi (136PS) (+DPF)"
12.749003984063746,"Ford Focus Coupé-Cabriolet",0,"Petrol","2.0 Duratec (145PS)"
12.749003984063746,"Ford Focus Coupé-Cabriolet Model Year - Post 2007",0,"Petrol","2.0 Duratec (145ps)"
12.749003984063746,"Ford Focus Coupé-Cabriolet, 2007 Model Year Onwards",0,"Petrol","2.0 Duratec (145PS)"
12.749003984063746,"Ford Focus Coupé-Cabriolet, Model Year Post 2007",0,"Petrol","2.0 Duratec (145PS)"
12.749003984063746,"Ford Focus Coupé-Cabriolet, Post 2007 Model Year",0,"Petrol","2.0 Duratec (145PS)"
12.749003984063746,"Ford Focus Model Year - Post 2010",0,"Petrol","1.6 Duratec (100ps) Estate"
12.749003984063746,"Ford Focus Model Year - Pre 2010",0,"Diesel","1.6 Duratec (100ps) Estate"
12.749003984063746,"Ford Focus Model Year Post 2012",0,"Diesel","1.6 Duratec Ti-VCT (125PS) 5 Door"
12.749003984063746,"Ford Focus Model Year Pre 2012",0,"Petrol","2.0 Duratorq TDCi (140PS) 5 Door (+DPF)"
13.694721825962912,"Ford Focus Pre-2004 Model Year",0,"Petrol","1.4i 16V 3/5 Door Saloon (14 inch tyre)"
12.749003984063746,"Ford Focus Pre-2004ﾽ Model Year",0,"Petrol","1.4i 16V 3/5 Door Saloon (14 inch tyre)"
12.749003984063746,"Ford Focus, 2008 Model Year Onwards",0,"Diesel","1.6 Duratec (100PS) Estate"
12.749003984063746,"Ford Focus, Model Year Post 2010¼",0,"Petrol","1.6 Duratec (100PS) Estate"
12.749003984063746,"Ford Focus, Model Year Post 2013.30",0,"Diesel","2.0 Duratorq TDCi (140PS) 5 Door (+DPF)"
12.749003984063746,"Ford Focus, Model Year Pre 2010¼",0,"Diesel","1.6 Duratec (100PS) Estate"
12.749003984063746,"Ford Focus, Post 2009ﾼ Model Year",0,"Diesel","1.6 Duratec (100PS) Estate"
12.749003984063746,"Ford Focus, Pre 2009ﾼ Model Year",0,"Diesel","1.6 Duratec (100PS) Estate"
20.0,"Ford Fusion",0,"Petrol","1.4 TDCi"
17.679558011049725,"Ford Fusion 2004 Model Year Onwards",0,"Petrol","1.4i 16V (15 inch tyre)"
12.749003984063746,"Ford Fusion 2004ﾽ to 2005 Model Year",0,"Petrol","1.4 Duratorq TDCi (15 inch tyre)"
12.749003984063746,"Ford Fusion 2005ﾼ Model Year Onwards",0,"Petrol","1.4i Duratec 16V"
12.749003984063746,"Ford Fusion 2006 Model Year onwards",0,"Petrol","1.4 Duratec"
12.749003984063746,"Ford Fusion Model Year - Post 2008",0,"Petrol","1.6 Duratec (100ps)"
12.749003984063746,"Ford Fusion Model Year Post 2011",0,"Petrol","1.6 Duratec (100PS)"
20.0,"Ford Fusion Plus Pre-2004 Model Year",0,"Petrol","1.4 TDCi"
12.749003984063746,"Ford Fusion Plus Pre-2004ﾽ Model Year",0,"Petrol","1.4 Duratorq TDCi"
20.64516129032258,"Ford Fusion Pre-2004 Model Year",0,"Petrol","1.4i Fusion 1"
12.749003984063746,"Ford Fusion Pre-2004ﾽ Model Year",0,"Petrol","1.4 Duratorq TDCi"
12.749003984063746,"Ford Fusion Pre-2006 Model Year",0,"Petrol","1.4 Duratec"
12.749003984063746,"Ford Fusion, 2008 Model Year Onwards",0,"Petrol","1.6 Duratec (100PS)"
12.749003984063746,"Ford Fusion, Model Year Post 2011",0,"Petrol","1.6 Duratec (100PS)"
12.749003984063746,"Ford Fusion, Model Year Pre 2011",0,"Petrol","1.6 Duratec (100PS)"
12.749003984063746,"Ford Fusion, October 2005 Onwards",0,"Petrol","1.4 Duratec"
12.749003984063746,"Ford Fusion, Post 2008ﾽ Model Year",0,"Petrol","1.6 Duratec (100PS)"
9.795918367346939,"Ford Galaxy",0,"Petrol","2.3i DOHC"
12.749003984063746,"Ford Galaxy Model Year - Post 2010",0,"Diesel","2.0 Duratec (145ps)"
12.749003984063746,"Ford Galaxy Model Year - Pre 2010",0,"Diesel","1.8 Duratorq TDCi (125ps)"
12.749003984063746,"Ford Galaxy Model Year Post 2012",0,"Diesel","2.0 Duratorq (163PS) (+DPF)"
12.749003984063746,"Ford Galaxy Model Year Pre 2012",0,"Diesel","2.0 Duratorq (163PS) (+DPF)"
12.749003984063746,"Ford Galaxy, 2008 Model Year Onwards",0,"Diesel","2.0 Duratorq TDCi (140PS) (+ DPF)"
12.749003984063746,"Ford Galaxy, Model Year Post 2010",0,"Diesel","2.0 Duratec (145PS)"
12.749003984063746,"Ford Galaxy, Model Year Post 2013",0,"Diesel","2.0 Duratorq (163PS) (+DPF)"
12.749003984063746,"Ford Galaxy, Model Year Pre 2010",0,"Diesel","1.8 Duratorq TDCi (125PS)"
12.749003984063746,"Ford Galaxy, Model Year Pre 2013",0,"Diesel","2.0 Duratorq (163PS) (+DPF)"
12.749003984063746,"Ford Galaxy, Post 2009ﾽ Model Year",0,"Diesel","2.0 Duratorq TDCi (140PS) (+ DPF)"
12.749003984063746,"Ford Galaxy, Pre 2009ﾽ Model Year",0,"Diesel","2.0 Duratorq TDCi (140PS) (+ DPF)"
12.749003984063746,"Ford Grand C-MAX Model Year Post 2012",0,"Petrol","2.0 Duratorq TDCi (140PS) (+DPF)"
12.749003984063746,"Ford Grand C-MAX Model Year Pre 2012",0,"Petrol","2.0 Duratorq TDCi (140PS) (+DPF)"
12.749003984063746,"Ford Grand C-MAX, Model Year Post 2011",0,"Diesel","2.0 Duratorq TDCi (140PS) (+DPF)"
12.749003984063746,"Ford Grand C-MAX, Model Year Post 2011½",0,"Petrol","1.6 Duratec GTDi Stop-Start (182PS)"
12.749003984063746,"Ford Grand C-MAX, Model Year Post 2013.30",0,"Diesel","2.0 Duratorq TDCi (140PS) (+DPF)"
12.749003984063746,"Ford Grand C-MAX, Model Year Pre 2013.30",0,"Petrol","2.0 Duratorq TDCi (140PS) (+DPF)"
18.181818181818183,"Ford Ka",0,"Petrol","1.3 EFi (13 inch tyre)"
12.749003984063746,"Ford Ka Model Year - Post 2009",0,"Petrol","1.2 Duratec (69ps)"
12.749003984063746,"Ford Ka Model Year Post 2011",0,"Petrol","1.2 Duratec (69PS)"
12.749003984063746,"Ford Ka, 2006 Model Year",0,"Petrol","1.3 Duratec - no AC (13 inch tyre)"
12.749003984063746,"Ford Ka, Model Year - Post 2011",0,"Diesel","1.3 Duratorq (75PS)"
12.749003984063746,"Ford Ka, Model Year - Pre 2011",0,"Petrol","1.2 Duratec (69PS)"
12.749003984063746,"Ford Ka, Post 2006 Model Year",0,"Petrol","1.3 Duratec - no AC (13 inch tyre)"
12.749003984063746,"Ford Kuga Model Year - Post 2009",0,"Petrol","2.0 Duratorq TDCi (136ps) (+DPF)"
12.749003984063746,"Ford Kuga Model Year - Post 2010",0,"Diesel","2.0 Duratorq TDCi (140ps) (+DPF)"
12.749003984063746,"Ford Kuga Model Year Post 2011",0,"Diesel","2.0 Duratorq TDCi (140PS) (+DPF)"
12.749003984063746,"Ford Kuga Model Year Pre 2011",0,"Diesel","2.0 Duratorq TDCi (140PS) (+DPF)"
12.749003984063746,"Ford Kuga, 2008 Model Year Onwards",0,"Diesel","2.0 Duratorq TDCi (136PS) (+DPF)"
12.749003984063746,"Ford Kuga, Model Year Post 2010¾",0,"Diesel","2.5 Duratec (200PS)"
12.749003984063746,"Ford Kuga, Model Year Pre 2010¾",0,"Petrol","2.0 Duratorq TDCi (136PS) (+DPF)"
12.749003984063746,"Ford Kuga, Post 2009ﾼ Model Year",0,"Petrol","2.0 Duratorq TDCi (136PS) (+DPF)"
12.749003984063746,"Ford Kuga, Pre 2009ﾼ Model Year",0,"Diesel","2.0 Duratorq TDCi (136PS) (+DPF)"
11.241217798594848,"Ford Maverick",0,"Petrol","2.0i 16V  Station Wagon"
12.13653603034134,"Ford Mondeo",0,"Petrol","2.0i 16V Estate (16 inch tyre)"
12.749003984063746,"Ford Mondeo 2004 Model Year Onwards",0,"Petrol","2.0 Duratorq TDCi (115PS) Estate"
12.749003984063746,"Ford Mondeo 2004&",0,,
12.749003984063746,"Ford Mondeo 2004ﾽ Model Year Onwards",0,"Petrol","2.0 Duratorq TDCi (115PS) Estate"
12.749003984063746,"Ford Mondeo Model Year - Post 2010",0,"Diesel","2.0 Duratec (145ps) Estate"
12.749003984063746,"Ford Mondeo Model Year - Pre 2010",0,"Diesel","1.8 Duratorq TDCi (125ps) Estate"
12.749003984063746,"Ford Mondeo Model Year Post 2012",0,"Diesel","2.0 Duratorq (163PS) Estate (+DPF)"
12.749003984063746,"Ford Mondeo Model Year Pre 2012",0,"Diesel","2.0 Duratorq (163PS) Estate (+DPF)"
12.8,"Ford Mondeo Pre-2004 Model Year",0,"Petrol","2.0 TDCi (115PS) Estate (16 inch tyre)"
12.749003984063746,"Ford Mondeo Pre-2004ﾽ Model Year",0,"Petrol","2.0 TDCi (115PS) Estate (16 inch tyre)"
12.749003984063746,"Ford Mondeo, 2008 Model Year Onwards",0,"Diesel","1.8 Duratorq TDCi (125PS) Estate"
12.749003984063746,"Ford Mondeo, February 2004 Onwards",0,"Petrol","2.0 Duratorq TDCi (115PS) Estate"
12.749003984063746,"Ford Mondeo, Model Year Post 2010",0,"Diesel","1.8 Duratorq TDCi (125PS) Estate"
12.749003984063746,"Ford Mondeo, Model Year Post 2013",0,"Diesel","2.0 Duratorq (163PS) Estate (+DPF)"
12.749003984063746,"Ford Mondeo, Model Year Pre 2010",0,"Diesel","1.8 Duratorq TDCi (125PS) Estate"
12.749003984063746,"Ford Mondeo, Model Year Pre 2013",0,"Diesel","2.0 Duratorq (163PS) Estate (+DPF)"
12.749003984063746,"Ford Mondeo, Post 2009ﾽ Model Year",0,"Diesel","1.8 Duratorq TDCi (125PS) Estate"
12.749003984063746,"Ford Mondeo, Pre 2009ﾽ Model Year",0,"Diesel","1.8 Duratorq TDCi (125PS) Estate"
12.749003984063746,"Ford New C-MAX, Model Year Post 2011",0,"Petrol","2.0 Duratorq TDCi (140PS) (+DPF)"
12.749003984063746,"Ford New C-MAX, Model Year Post 2011½",0,"Petrol","1.6 Duratec GTDi Stop-Start (182PS)"
12.749003984063746,"Ford New C-MAX, Model Year Post 2011¾",0,"Petrol","1.6 Duratec Ti-VCT (120PS) FFV"
20.0,"Ford New Fiesta",0,"Petrol","1.6i 16V (15/16 inch tyre)"
12.749003984063746,"Ford New Fiesta, Post 2009 Model Year",0,"Petrol","1.4 Duratec (96PS)"
12.749003984063746,"Ford New Focus",0,"Diesel","1.6 Duratorq TDCi (110PS)"
12.749003984063746,"Ford New Focus, Model Year Post 2011½",0,"Diesel","2.0 Duratorq TDCi (140PS) 5 Door (+DPF)"
12.749003984063746,"Ford New Focus, Model Year Post 2011¾",0,"Petrol","1.6 Duratec Ti-VCT (125PS) Saloon & Estate"
11.021814006888635,"Ford New Galaxy",0,"Petrol","2.3i 16V"
12.749003984063746,"Ford New Galaxy, March 2006 Onwards",0,"Diesel","1.8 Duratorq (125PS)"
12.749003984063746,"Ford New Galaxy, Model Year Post 2011¼",0,"Diesel","2.0 Duratorq (163PS) (+DPF)"
12.749003984063746,"Ford New Galaxy, Model Year Post 2011¾",0,"Petrol","2.0 Duratec (145PS) FFV"
12.749003984063746,"Ford New Ka, Post 2009ﾽ Model Year",0,"Petrol","1.2 Duratec (69PS)"
12.749003984063746,"Ford New Kuga, Model Year Post 2013",0,"Diesel","2.0 Duratorq TDCi (140PS) + DPF"
10.367170626349893,"Ford New Maverick",0,"Petrol","3.0 V6"
12.851405622489958,"Ford New Mondeo",0,"Petrol","2.5 V6 4/5 Door Saloon Ghia X"
12.749003984063746,"Ford New Mondeo, May 2007 Onwards",0,"Diesel","1.8 Duratorq TDCi (125PS) Estate"
12.749003984063746,"Ford New Mondeo, Model Year Post 2011¼",0,"Diesel","2.0 Duatorq (140PS) Estate (+DPF)"
12.749003984063746,"Ford New S-Max, Model Year Post 2011¼",0,"Diesel","2.0 Duratorq (163PS) (+DPF)"
12.749003984063746,"Ford New S-Max, Model Year Post 2011¾",0,"Petrol","2.0 Duratec (145PS) FFV"
16.35434412265758,"Ford New Transit FWD",0,"Diesel","2.0 Diesel (100PS) 4.23 FDR"
11.594202898550726,"Ford New Transit RWD",0,"Diesel","2.3-DOHC 4.56/4.63 FDR"
15.533980582524272,"Ford New Transit Tourneo SWB Bus (FWD)",0,"Diesel","2.0 Turbo Diesel (100PS) 4.23 FDR"
17.235188509874327,"Ford Puma",0,"Petrol","1.7i 16V"
12.749003984063746,"Ford S-MAX Model Year Post 2012",0,"Diesel","2.0 Duratorq (163PS) (+DPF)"
12.749003984063746,"Ford S-MAX Model Year Pre 2012",0,"Diesel","2.0 Duratorq (163PS) (+DPF)"
12.749003984063746,"Ford S-MAX, Model Year Post 2013",0,"Diesel","2.0 Duratorq (163PS) (+DPF)"
12.749003984063746,"Ford S-MAX, Model Year Pre 2013",0,"Diesel","2.0 Duratorq (163PS) (+DPF)"
12.749003984063746,"Ford S-Max",0,"Diesel","1.8 Duratorq (125PS)"
12.749003984063746,"Ford S-Max Model Year - Post 2010",0,"Diesel","2.0 Duratec (145ps)"
12.749003984063746,"Ford S-Max Model Year - Pre 2010",0,"Diesel","1.8 Duratorq TDCi (125ps)"
12.749003984063746,"Ford S-Max, 2008 Model Year Onwards",0,"Diesel","2.0 Duratorq TDCi (140PS) (+ DPF)"
12.749003984063746,"Ford S-Max, Model Year Post 2010",0,"Diesel","2.0 Duratec (145PS)"
12.749003984063746,"Ford S-Max, Model Year Pre 2010",0,"Diesel","1.8 Duratorq TDCi (125PS)"
12.749003984063746,"Ford S-Max, Post 2009ﾽ Model Year",0,"Diesel","2.0 Duratorq TDCi (140PS) (+ DPF)"
12.749003984063746,"Ford S-Max, Pre 2009ﾽ Model Year",0,"Diesel","2.0 Duratorq TDCi (140PS) (+ DPF)"
17.486338797814206,"Ford Street Ka",0,"Petrol","1.6i"
20.0836820083682,"Ford Tourneo Connect",0,"Diesel","1.8 TDCi (90PS)"
12.749003984063746,"Ford Tourneo Connect Model Year - Post 2009",0,"Diesel","1.8 Duratorq (110ps)"
12.749003984063746,"Ford Tourneo Connect, 2007 Model Year Onwards",0,"Diesel","1.8 Duratorq (110PS)"
12.749003984063746,"Ford Tourneo Connect, Model Year Post 2009",0,"Diesel","1.8 Duratorq (110PS)"
12.749003984063746,"Ford Tourneo Connect, Post 2009 Model Year",0,"Diesel","1.8 Duratorq (110PS)"
12.749003984063746,"Ford Tourneo Connect, Pre 2009 Model Year",0,"Diesel","1.8 Duratorq (110PS)"
12.749003984063746,"Ford Tourneo Custom 300 LWB Model Year , Post 2013",0,"Diesel","2.2 Duratorq TDCi (100PS)"
12.749003984063746,"Ford Tourneo Custom 300 SWB Model Year , Post 2013",0,"Diesel","2.2 Duratorq TDCi (100PS)"
12.0,"Ford Transit Tourneo SWB Bus",0,"Diesel","2.5 Di Diesel  (76PS) 4.11 FDR"
16.551724137931036,"Ford Transit Tourneo SWB Bus (FWD)",0,"Diesel","2.0 TDDi 62.5kW (85PS) 4.23 FDR"
12.749003984063746,"Ford Transit Tourneo SWB Bus (FWD) 2006 Model Year",0,"Diesel","2.2 Duratorq TDCi (110PS)"
12.749003984063746,"Ford Transit Tourneo SWB Bus (FWD) Model Year - Post 2009",0,"Diesel","2.2 Duratorq TDCI (115ps)"
12.749003984063746,"Ford Transit Tourneo SWB Bus (FWD), 2006 Model Year Onwards",0,"Diesel","2.2 Duratorq TDCi Diesel (110PS)"
12.749003984063746,"Ford Transit Tourneo SWB Bus (FWD), Model Year Post 2009½",0,"Diesel","2.2 Duratorq TDCI (115PS)"
12.749003984063746,"Ford Transit Tourneo SWB Bus (FWD), Post 2009ﾼ Model Year",0,"Diesel","2.2 Duratorq TDCi Diesel (140PS)"
12.749003984063746,"Ford Transit Tourneo SWB Bus (FWD), Pre 2009ﾼ Model Year",0,"Diesel","2.2 Duratorq TDCi Diesel (110PS)"
12.749003984063746,"Honda Accord 06 Saloon",0,"Petrol","2.0 i-VTEC SE"
12.749003984063746,"Honda Accord 06 Tourer",0,"Petrol","2.0 i-VTEC SE"
14.723926380368098,"Honda Accord 4 Door",0,"Petrol","2.0 i-VTEC SE"
13.259668508287291,"Honda Accord 4 Door (2000 YM)",0,"Petrol","1.8i VTEC S"
13.793103448275863,"Honda Accord 4 Door (2001 YM)",0,"Petrol","1.8i VTEC S"
14.371257485029941,"Honda Accord 4 Door (2002 YM)",0,"Petrol","1.8i VTEC S"
14.723926380368098,"Honda Accord 4 Door (2003 YM)",0,"Petrol","2.0 i-VTEC SE"
14.371257485029941,"Honda Accord 4 Door (up to 2002 YM)",0,"Petrol","1.8i VTEC S"
13.994169096209912,"Honda Accord 5 Door (2000 YM)",0,"Petrol","1.8i VTEC S"
13.933236574746008,"Honda Accord 5 Door (2001 YM)",0,"Petrol","1.8i VTEC S"
14.523449319213315,"Honda Accord 5 Door (2002 YM)",0,"Petrol","1.8i VTEC S"
14.523449319213315,"Honda Accord 5 Door (up to 2002 YM)",0,"Petrol","1.8i VTEC S"
12.749003984063746,"Honda Accord Coup&",0,,
11.910669975186105,"Honda Accord Coupé (2000 YM)",0,"Petrol","2.0i ES Coupé"
12.291933418693981,"Honda Accord Coupé (2001 YM)",0,"Petrol","2.0i ES Coupé"
12.749003984063746,"Honda Accord Model Year 2010",0,"Diesel","2.0 i-VTEC ES GT Saloon"
12.749003984063746,"Honda Accord Saloon Model Year 2011",0,"Petrol","2.4 i-VTEC EX"
12.749003984063746,"Honda Accord Saloon Model Year 2012",0,"Petrol","2.0 i-VTEC EX"
12.749003984063746,"Honda Accord Saloon Model Year 2013",0,"Petrol","2.4 i-VTEC EX"
12.749003984063746,"Honda Accord Saloon, Model Year 2011",0,"Petrol","2.0 i-VTEC EX"
12.749003984063746,"Honda Accord Saloon, Model Year 2012",0,"Petrol","2.0 i-VTEC EX"
12.749003984063746,"Honda Accord Saloon, Model Year 2013",0,"Diesel","2.4 i-VTEC EX"
13.793103448275863,"Honda Accord Tourer",0,"Petrol","2.0 i-VTEC SE"
13.793103448275863,"Honda Accord Tourer (2003 YM)",0,"Petrol","2.0 i-VTEC SE"
12.749003984063746,"Honda Accord Tourer Model Year 2011",0,"Petrol","2.4 i-VTEC EX"
12.749003984063746,"Honda Accord Tourer Model Year 2012",0,"Diesel","2.4 i-VTEC EX"
12.749003984063746,"Honda Accord Tourer Model Year 2013",0,"Petrol","2.4 i-VTEC EX"
12.749003984063746,"Honda Accord Tourer, Model Year 2011",0,"Diesel","2.4 i-VTEC EX"
12.749003984063746,"Honda Accord Tourer, Model Year 2012",0,"Diesel","2.4 i-VTEC EX"
12.749003984063746,"Honda Accord Tourer, Model Year 2013",0,"Diesel","2.4 i-VTEC EX"
12.749003984063746,"Honda Accord, Model Year 2010",0,"Diesel","2.0 i-VTEC ES GT Saloon"
14.264487369985142,"Honda CR-V",0,"Petrol","2.0 i-VTEC SE"
12.851405622489958,"Honda CR-V (2000 YM)",0,"Petrol","2.0i ES"
13.370473537604456,"Honda CR-V (2001 YM)",0,"Petrol","2.0i ES"
14.264487369985142,"Honda CR-V (2002 YM)",0,"Petrol","2.0 i-VTEC SE"
13.933236574746008,"Honda CR-V (up to 2001 YM)",0,"Petrol","2.0i ES"
12.749003984063746,"Honda CR-V 07",0,"Petrol","ES"
12.749003984063746,"Honda CR-V Model Year 2009",0,"Petrol","2.0 i-VTEC ES 5 Door"
12.749003984063746,"Honda CR-V Model Year 2011",0,"Petrol","2.2 i-DTEC ES ES-T EX SE SE-T"
12.749003984063746,"Honda CR-V Model Year 2012",0,"Petrol","2.0 i-VTEC ES ES-T EX SE+ SE+T"
12.749003984063746,"Honda CR-V, Model Year 2011",0,"Petrol","2.0 i-VTEC ES, ES-T, EX, SE, SE-T"
12.749003984063746,"Honda CR-V, Model Year 2012",0,"Petrol","2.0 i-VTEC ES, ES-T, EX, SE+, SE+T"
12.749003984063746,"Honda CR-V, Model Year 2013",0,"Petrol","2.0 i-VTEC EX, SR"
12.749003984063746,"Honda CR-Z Model Year 2011",0,"Petrol Hybrid","1.5 IMA S Sport GT"
12.749003984063746,"Honda CR-Z Model Year 2012",0,"Petrol Hybrid","1.5 IMA S Sport GT"
12.749003984063746,"Honda CR-Z, Model Year 2011",0,"Petrol Hybrid","1.5 IMA S Sport GT"
12.749003984063746,"Honda CR-Z, Model Year 2012",0,"Petrol","1.5 IMA S, Sport, GT"
12.749003984063746,"Honda CR-Z, Model Year 2013",0,"Petrol","1.5 IMA GT, GT-T"
12.749003984063746,"Honda Civic 06",0,"Petrol","1.4 i-DSI SE"
26.519337016574582,"Honda Civic 1.7 Diesel",0,"Diesel","1.7 SE 3 Door"
26.519337016574582,"Honda Civic 1.7 Diesel (2002 YM)",0,"Diesel","1.7 SE 3 Door"
15.483870967741934,"Honda Civic 3 Door",0,"Petrol","1.6i VTEC SE"
15.165876777251185,"Honda Civic 3 Door (2000 YM)",0,"Petrol","1.4i SE"
15.483870967741934,"Honda Civic 3 Door (2001 YM)",0,"Petrol","1.6i VTEC SE"
26.519337016574582,"Honda Civic 3 Door (2002 YM)",0,"Diesel","3 Door 1.7 SE"
12.749003984063746,"Honda Civic 3 door Model Year 2011",0,"Petrol","1.4 i-VTEC Type S Type S-T"
12.749003984063746,"Honda Civic 3 door, Model Year 2011",0,"Petrol","1.4 i-VTEC Type S, Type S-T"
Infinity,"Honda Civic 4 Door",0,"Petrol Hybrid","IMA Executive"
Infinity,"Honda Civic 4 door",0,"Petrol Hybrid","IMA SE Executive"
18.426103646833013,"Honda Civic 5 Door",0,"Petrol","1.4i SE"
13.994169096209912,"Honda Civic 5 Door (2000 YM)",0,"Petrol","1.4i S"
18.39080459770115,"Honda Civic 5 Door (2001 YM)",0,"Petrol","1.4i SE"
26.519337016574582,"Honda Civic 5 Door (2002 YM)",0,"Diesel","5 Door S"
12.749003984063746,"Honda Civic 5 door Model Year 2011",0,"Petrol","1.8 i-VTEC Ci Ci-T ES ES-T EX GT Si Si-T"
12.749003984063746,"Honda Civic 5 door Model Year 2012",0,"Petrol","1.8 i-VTEC EX GT"
12.749003984063746,"Honda Civic 5 door, Model Year 2011",0,"Petrol","1.4 i-VTEC Ci Ci-T SE SE-T Si Si-T Ti"
12.749003984063746,"Honda Civic 5 door, Model Year 2012",0,"Petrol","1.8 i-VTEC EX GT"
13.994169096209912,"Honda Civic Aero Deck (2000 YM)",0,"Petrol","1.6i VTEC SE"
12.749003984063746,"Honda Civic Coup&",0,,
15.165876777251185,"Honda Civic Coupé (2000 YM)",0,"Petrol","1.6i Sport"
18.39080459770115,"Honda Civic Coupé (2001 YM)",0,"Petrol","1.7i VTEC"
19.16167664670659,"Honda Civic Coupé (2002 YM)",0,"Petrol","1.7i VTEC"
12.749003984063746,"Honda Civic Hybrid",0,"Petrol","1.4 IMA ES"
12.749003984063746,"Honda Civic Hybrid Model Year 2009",0,"Petrol Hybrid","1.4 IMA ES Leather Saloon"
12.749003984063746,"Honda Civic Hybrid Model Year 2010",0,"Petrol Hybrid","1.4 IMA ES Leather Saloon"
12.749003984063746,"Honda Civic Hybrid, Model Year 2010",0,"Petrol Hybrid","1.4 IMA ES Leather Saloon"
12.749003984063746,"Honda Civic Model Year 2009",0,"Petrol","1.4 i-VTEC"
12.749003984063746,"Honda Civic Model Year 2010",0,"Petrol","1.4 i-VTEC"
12.749003984063746,"Honda Civic Type R",0,"Petrol","2.0 i-VTEC Type R"
12.749003984063746,"Honda Civic Type S",0,"Petrol","1.8 i-VTEC S"
12.749003984063746,"Honda Civic, Model Year 2010",0,"Petrol","1.4 i-VTEC SE 5 door"
12.749003984063746,"Honda Civic, Model Year 2013",0,"Petrol","1.8 i-VTEC EX GT"
12.749003984063746,"Honda FR-V",0,"Petrol","2.0 i-VTEC SE"
12.749003984063746,"Honda FR-V 07",0,"Petrol","ES"
13.793103448275863,"Honda HONDA S2000",0,"Petrol","Convertible"
12.851405622489958,"Honda HONDA S2000 (2000 YM)",0,"Petrol","Convertible"
13.24137931034483,"Honda HONDA S2000 (2001 YM)",0,"Petrol","Convertible"
13.793103448275863,"Honda HONDA S2000 (2002 YM)",0,"Petrol","Convertible"
16.026711185308848,"Honda HR-V",0,"Petrol","HR-V 4wd 5 Door"
14.791987673343604,"Honda HR-V (2000 YM)",0,"Petrol","HR-V 4wd 3 door"
15.384615384615383,"Honda HR-V (2001 YM)",0,"Petrol","HR-V 4wd (3 Door)"
16.026711185308848,"Honda HR-V (2002 YM)",0,"Petrol","HR-V 4wd (3 Door)"
40.67796610169492,"Honda Insight",0,"Petrol","Insight"
37.5,"Honda Insight (2000 YM)",0,"Petrol","Insight"
39.02439024390244,"Honda Insight (2001 YM)",0,"Petrol","Insight"
12.749003984063746,"Honda Insight Model Year 2010",0,"Petrol Hybrid","1.3 IMA ES 5 door"
12.749003984063746,"Honda Insight Model Year 2011",0,"Petrol Hybrid","1.3 IMA ES ES-T EX"
12.749003984063746,"Honda Insight Model Year 2012",0,"Petrol Hybrid","1.3 IMA HE HE-T"
12.749003984063746,"Honda Insight, Model Year 2010",0,"Petrol Hybrid","1.3 IMA ES 5 door"
12.749003984063746,"Honda Insight, Model Year 2011",0,"Petrol Hybrid","1.3 IMA ES, ES-T, EX"
12.749003984063746,"Honda Insight, Model Year 2012",0,"Petrol Hybrid","1.3 IMA HE, HE-T"
12.749003984063746,"Honda Insight, Model Year 2013",0,"Petrol Electric","1.3 IMA HE, HE-T"
14.479638009049774,"Honda Integra (2000YM)",0,"Petrol","Type - R"
23.414634146341463,"Honda Jazz",0,"Petrol","1.4 i-DSI SE"
23.414634146341463,"Honda Jazz (2002 YM)",0,"Petrol","1.4 i-DSI SE"
12.749003984063746,"Honda Jazz Model Year 2009",0,"Petrol","1.4 i-VTEC ES 5 Door"
12.749003984063746,"Honda Jazz Model Year 2011",0,"Petrol","1.4 i-VTEC EX EX-T"
12.749003984063746,"Honda Jazz Model Year 2012",0,"Petrol","1.4 i-VTEC ES ES-T"
12.749003984063746,"Honda Jazz Model Year 2013",0,"Petrol","1.4 i-VTEC ES ES-T"
12.749003984063746,"Honda Jazz, Model Year 2011",0,"Petrol","1.4 i-VTEC EX, EX-T"
12.749003984063746,"Honda Jazz, Model Year 2012",0,"Petrol","1.4 i-VTEC ES, ES-T"
12.749003984063746,"Honda Jazz, Model Year 2013",0,"Petrol","1.4 i-VTEC ES, ES-T"
11.347517730496454,"Honda Legend",0,"Petrol","3.5 V6 4 Door"
10.468920392584515,"Honda Legend (2000 YM)",0,"Petrol","3.5 V6 (4 Door)"
10.884353741496598,"Honda Legend (2001 YM)",0,"Petrol","3.5 V6 (4 Door)"
11.347517730496454,"Honda Legend (2002 YM)",0,"Petrol","3.5 V6 (4 Door)"
17.94392523364486,"Honda Logo (2000 YM)",0,"Petrol","Logo"
11.149825783972124,"Honda NSX",0,"Petrol","3.0i Coupé"
10.690423162583519,"Honda NSX (2000 YM)",0,"Petrol","Coupé"
10.702341137123746,"Honda NSX (2001 YM)",0,"Petrol","Coupé"
11.149825783972124,"Honda NSX (2002 YM)",0,"Petrol","3.0i Coupé"
12.276214833759592,"Honda Prelude (2000 YM)",0,"Petrol","2.2i VTI"
